## Experimento conduzido por Antonio Ariel Canedo Rivera
## (http://lattes.cnpq.br/2963994727678120), aluno de mestrado da UFLA
## (2009).
##
## Experimento sob tipos de armazenamentos de sementes de milho doce.
## Avaliou a influencia de diferentes doses de giberelina, na velocidade
## de germinação de sementes de milho doce durante o armazenamento, de
## acordo com os tipos de embalagem e tamanhos de sementes durante o
## armazenamento. Sementes de dois tipos de peneira foram armazenadas
## com diferentes doses de giberelina em embalagens à vácuo e permeáveis
## sob temperaturas de 10C e 25C. Depois de armazenadas, as sementes
## foram avaliadas 0, 30, 60, 120 240 dias após o armazenamento e a
## germinação foi inspecioanda por meio da observação por 7 dias de 50
## sementes onde registrou-se o número se sementes germinadas acumuladas
## ao longo dos dias. Foram usadas 4 repetições.
##
## embalagem: tipo de embalagem para sementes, embaladas à vácuo ou em
##            embalagens permeáveis;
## peneira: tipo de peneira para separar sementes de milho, redonda ou
##          chata;
## temperat: temperatura de armazenamento, 10ºC e temperatura ambiente
##           na UBS do Laboratório de Análise de Sementes do DAG/UFLA;
## giberelina: tratamento com giberelina nas concentrações de 0, 10, e
##             20 mg/L;
## armaz: avaliações antes do armazenamento e após 30, 60, 120 e 240
##        dias;
## dia: dia de observação da germinação, de 1 à 7
## emergidas: número de sementes emergidas, de um total de 50, em cada
##            dia de observação da germinação;
## rept: unidade experimental que é avaliada ao longo dos 7 dias de
##       observação da emergência.
##
embalagem	peneira	temperat	giberelina	armaz	dia	rept	emergidas
vacuo	redonda	10	0	60	5	3	36
vacuo	redonda	10	0	60	6	3	37
vacuo	redonda	10	0	60	7	3	37
vacuo	redonda	10	0	120	1	3	0
vacuo	redonda	10	0	120	2	3	0
vacuo	redonda	10	0	120	3	3	3
vacuo	redonda	10	0	120	4	3	38
vacuo	redonda	10	0	120	5	3	42
vacuo	redonda	10	0	120	6	3	43
vacuo	redonda	10	0	120	7	3	43
vacuo	redonda	10	0	240	1	3	0
vacuo	redonda	10	0	240	2	3	0
vacuo	redonda	10	0	240	3	3	0
vacuo	redonda	10	0	240	4	3	0
vacuo	redonda	10	0	240	5	3	0
vacuo	redonda	10	0	240	6	3	2
vacuo	redonda	10	0	240	7	3	30
vacuo	redonda	10	10	0	1	3	19
vacuo	redonda	10	10	0	2	3	39
vacuo	redonda	10	10	0	3	3	42
vacuo	redonda	10	10	0	4	3	42
vacuo	redonda	10	10	0	5	3	42
vacuo	redonda	10	10	0	6	3	42
vacuo	redonda	10	10	0	7	3	42
vacuo	redonda	10	10	30	1	3	0
vacuo	redonda	10	10	30	2	3	0
vacuo	redonda	10	10	30	3	3	5
vacuo	redonda	10	10	30	4	3	40
vacuo	redonda	10	10	30	5	3	42
vacuo	redonda	10	10	30	6	3	42
vacuo	redonda	10	10	30	7	3	42
vacuo	redonda	10	10	60	1	3	0
vacuo	redonda	10	10	60	2	3	0
vacuo	redonda	10	10	60	3	3	13
vacuo	redonda	10	10	60	4	3	42
vacuo	redonda	10	10	60	5	3	44
vacuo	redonda	10	10	60	6	3	45
vacuo	redonda	10	10	60	7	3	45
vacuo	redonda	10	10	120	1	3	0
vacuo	redonda	10	10	120	2	3	0
vacuo	redonda	10	10	120	3	3	3
vacuo	redonda	10	10	120	4	3	40
vacuo	redonda	10	10	120	5	3	45
vacuo	redonda	10	10	120	6	3	46
vacuo	redonda	10	10	120	7	3	46
vacuo	redonda	10	10	240	1	3	0
vacuo	redonda	10	10	240	2	3	0
vacuo	redonda	10	10	240	3	3	0
vacuo	redonda	10	10	240	4	3	0
vacuo	redonda	10	10	240	5	3	25
vacuo	redonda	10	10	240	6	3	36
vacuo	redonda	10	10	240	7	3	39
vacuo	redonda	10	20	0	1	3	6
vacuo	redonda	10	20	0	2	3	29
vacuo	redonda	10	20	0	3	3	32
vacuo	redonda	10	20	0	4	3	32
vacuo	redonda	10	20	0	5	3	32
vacuo	redonda	10	20	0	6	3	32
vacuo	redonda	10	20	0	7	3	32
vacuo	redonda	10	20	30	1	3	0
vacuo	redonda	10	20	30	2	3	0
vacuo	redonda	10	20	30	3	3	10
vacuo	redonda	10	20	30	4	3	38
vacuo	redonda	10	20	30	5	3	38
vacuo	redonda	10	20	30	6	3	38
vacuo	redonda	10	20	30	7	3	38
vacuo	redonda	10	20	60	1	3	0
vacuo	redonda	10	20	60	2	3	0
vacuo	redonda	10	20	60	3	3	2
vacuo	redonda	10	20	60	4	3	38
vacuo	redonda	10	20	60	5	3	41
vacuo	redonda	10	20	60	6	3	42
vacuo	redonda	10	20	60	7	3	44
vacuo	redonda	10	20	120	1	3	0
vacuo	redonda	10	20	120	2	3	0
vacuo	redonda	10	20	120	3	3	4
vacuo	redonda	10	20	120	4	3	39
vacuo	redonda	10	20	120	5	3	44
vacuo	redonda	10	20	120	6	3	44
vacuo	redonda	10	20	120	7	3	45
vacuo	redonda	10	20	240	1	3	0
vacuo	redonda	10	20	240	2	3	0
vacuo	redonda	10	20	240	3	3	0
vacuo	redonda	10	20	240	4	3	0
vacuo	redonda	10	20	240	5	3	27
vacuo	redonda	10	20	240	6	3	35
vacuo	redonda	10	20	240	7	3	42
vacuo	redonda	25	0	0	1	3	0
vacuo	redonda	25	0	0	2	3	30
vacuo	redonda	25	0	0	3	3	34
vacuo	redonda	25	0	0	4	3	35
vacuo	redonda	25	0	0	5	3	35
vacuo	redonda	25	0	0	6	3	35
vacuo	redonda	25	0	0	7	3	35
vacuo	redonda	25	0	30	1	3	0
vacuo	redonda	25	0	30	2	3	0
vacuo	redonda	25	0	30	3	3	2
vacuo	redonda	25	0	30	4	3	42
vacuo	redonda	25	0	30	5	3	44
vacuo	redonda	25	0	30	6	3	44
vacuo	redonda	25	0	30	7	3	44
vacuo	redonda	25	0	60	1	3	0
vacuo	redonda	25	0	60	2	3	0
vacuo	redonda	25	0	60	3	3	2
vacuo	redonda	25	0	60	4	3	43
vacuo	redonda	25	0	60	5	3	45
vacuo	redonda	25	0	60	6	3	45
vacuo	redonda	25	0	60	7	3	45
vacuo	redonda	25	0	120	1	3	0
vacuo	redonda	25	0	120	2	3	0
vacuo	redonda	25	0	120	3	3	1
vacuo	redonda	25	0	120	4	3	31
vacuo	redonda	25	0	120	5	3	40
vacuo	redonda	25	0	120	6	3	41
vacuo	redonda	25	0	120	7	3	41
vacuo	redonda	25	0	240	1	3	0
vacuo	redonda	25	0	240	2	3	0
vacuo	redonda	25	0	240	3	3	0
vacuo	redonda	25	0	240	4	3	0
vacuo	redonda	25	0	240	5	3	0
vacuo	redonda	25	0	240	6	3	0
vacuo	redonda	25	0	240	7	3	20
vacuo	redonda	25	10	0	1	3	19
vacuo	redonda	25	10	0	2	3	39
vacuo	redonda	25	10	0	3	3	42
vacuo	redonda	25	10	0	4	3	42
vacuo	redonda	25	10	0	5	3	42
vacuo	redonda	25	10	0	6	3	42
vacuo	redonda	25	10	0	7	3	42
vacuo	redonda	25	10	30	1	3	0
vacuo	redonda	25	10	30	2	3	0
vacuo	redonda	25	10	30	3	3	4
vacuo	redonda	25	10	30	4	3	40
vacuo	redonda	25	10	30	5	3	45
vacuo	redonda	25	10	30	6	3	46
vacuo	redonda	25	10	30	7	3	46
vacuo	redonda	25	10	60	1	3	0
vacuo	redonda	25	10	60	2	3	0
vacuo	redonda	25	10	60	3	3	8
vacuo	redonda	25	10	60	4	3	46
vacuo	redonda	25	10	60	5	3	47
vacuo	redonda	25	10	60	6	3	48
vacuo	redonda	25	10	60	7	3	49
vacuo	redonda	25	10	120	1	3	0
vacuo	redonda	25	10	120	2	3	0
vacuo	redonda	25	10	120	3	3	5
vacuo	redonda	25	10	120	4	3	24
vacuo	redonda	25	10	120	5	3	36
vacuo	redonda	25	10	120	6	3	36
vacuo	redonda	25	10	120	7	3	36
vacuo	redonda	25	10	240	1	3	0
vacuo	redonda	25	10	240	2	3	0
vacuo	redonda	25	10	240	3	3	0
vacuo	redonda	25	10	240	4	3	0
vacuo	redonda	25	10	240	5	3	0
vacuo	redonda	25	10	240	6	3	0
vacuo	redonda	25	10	240	7	3	12
vacuo	redonda	25	20	0	1	3	6
vacuo	redonda	25	20	0	2	3	29
vacuo	redonda	25	20	0	3	3	32
vacuo	redonda	25	20	0	4	3	32
vacuo	redonda	25	20	0	5	3	32
vacuo	redonda	25	20	0	6	3	32
vacuo	redonda	25	20	0	7	3	32
vacuo	redonda	25	20	30	1	3	0
vacuo	redonda	25	20	30	2	3	0
vacuo	redonda	25	20	30	3	3	12
vacuo	redonda	25	20	30	4	3	40
vacuo	redonda	25	20	30	5	3	42
vacuo	redonda	25	20	30	6	3	43
vacuo	redonda	25	20	30	7	3	43
vacuo	redonda	25	20	60	1	3	0
vacuo	redonda	25	20	60	2	3	0
vacuo	redonda	25	20	60	3	3	0
vacuo	redonda	25	20	60	4	3	33
vacuo	redonda	25	20	60	5	3	44
vacuo	redonda	25	20	60	6	3	44
vacuo	redonda	25	20	60	7	3	44
vacuo	redonda	25	20	120	1	3	0
vacuo	redonda	25	20	120	2	3	0
vacuo	redonda	25	20	120	3	3	1
vacuo	redonda	25	20	120	4	3	21
vacuo	redonda	25	20	120	5	3	30
vacuo	redonda	25	20	120	6	3	30
vacuo	redonda	25	20	120	7	3	30
vacuo	redonda	25	20	240	1	3	0
vacuo	redonda	25	20	240	2	3	0
vacuo	redonda	25	20	240	3	3	0
vacuo	redonda	25	20	240	4	3	0
vacuo	redonda	25	20	240	5	3	2
vacuo	redonda	25	20	240	6	3	9
vacuo	redonda	25	20	240	7	3	16
permeavel	chata	10	0	0	1	3	5
permeavel	chata	10	0	0	2	3	30
permeavel	chata	10	0	0	3	3	35
permeavel	chata	10	0	0	4	3	35
permeavel	chata	10	0	0	5	3	35
permeavel	chata	10	0	0	6	3	35
permeavel	chata	10	0	0	7	3	35
permeavel	chata	10	0	30	1	3	0
permeavel	chata	10	0	30	2	3	0
permeavel	chata	10	0	30	3	3	3
permeavel	chata	10	0	30	4	3	34
permeavel	chata	10	0	30	5	3	43
permeavel	chata	10	0	30	6	3	44
permeavel	chata	10	0	30	7	3	44
permeavel	chata	10	0	60	1	3	0
permeavel	chata	10	0	60	2	3	0
permeavel	chata	10	0	60	3	3	18
permeavel	chata	10	0	60	4	3	36
permeavel	chata	10	0	60	5	3	39
permeavel	chata	10	0	60	6	3	39
permeavel	chata	10	0	60	7	3	39
permeavel	chata	10	0	120	1	3	0
permeavel	chata	10	0	120	2	3	0
permeavel	chata	10	0	120	3	3	4
permeavel	chata	10	0	120	4	3	39
permeavel	chata	10	0	120	5	3	44
permeavel	chata	10	0	120	6	3	46
permeavel	chata	10	0	120	7	3	46
permeavel	chata	10	0	240	1	3	0
permeavel	chata	10	0	240	2	3	0
permeavel	chata	10	0	240	3	3	0
permeavel	chata	10	0	240	4	3	1
permeavel	chata	10	0	240	5	3	19
permeavel	chata	10	0	240	6	3	34
permeavel	chata	10	0	240	7	3	40
permeavel	chata	10	10	0	1	3	8
permeavel	chata	10	10	0	2	3	31
permeavel	chata	10	10	0	3	3	33
permeavel	chata	10	10	0	4	3	34
permeavel	chata	10	10	0	5	3	35
permeavel	chata	10	10	0	6	3	35
permeavel	chata	10	10	0	7	3	35
permeavel	chata	10	10	30	1	3	0
permeavel	chata	10	10	30	2	3	0
permeavel	chata	10	10	30	3	3	8
permeavel	chata	10	10	30	4	3	37
permeavel	chata	10	10	30	5	3	40
permeavel	chata	10	10	30	6	3	40
permeavel	chata	10	10	30	7	3	40
permeavel	chata	10	10	60	1	3	0
permeavel	chata	10	10	60	2	3	0
permeavel	chata	10	10	60	3	3	6
permeavel	chata	10	10	60	4	3	40
permeavel	chata	10	10	60	5	3	41
permeavel	chata	10	10	60	6	3	43
permeavel	chata	10	10	60	7	3	43
permeavel	chata	10	10	120	1	3	0
permeavel	chata	10	10	120	2	3	0
permeavel	chata	10	10	120	3	3	7
permeavel	chata	10	10	120	4	3	32
permeavel	chata	10	10	120	5	3	39
permeavel	chata	10	10	120	6	3	41
permeavel	chata	10	10	120	7	3	41
permeavel	chata	10	10	240	1	3	0
permeavel	chata	10	10	240	2	3	0
permeavel	chata	10	10	240	3	3	0
permeavel	chata	10	10	240	4	3	0
permeavel	chata	10	10	240	5	3	5
permeavel	chata	10	10	240	6	3	27
permeavel	chata	10	10	240	7	3	36
permeavel	chata	10	20	0	1	3	9
permeavel	chata	10	20	0	2	3	30
permeavel	chata	10	20	0	3	3	37
permeavel	chata	10	20	0	4	3	38
permeavel	chata	10	20	0	5	3	38
permeavel	chata	10	20	0	6	3	39
permeavel	chata	10	20	0	7	3	39
permeavel	chata	10	20	30	1	3	0
permeavel	chata	10	20	30	2	3	0
permeavel	chata	10	20	30	3	3	0
permeavel	chata	10	20	30	4	3	39
permeavel	chata	10	20	30	5	3	42
permeavel	chata	10	20	30	6	3	43
permeavel	chata	10	20	30	7	3	43
permeavel	chata	10	20	60	1	3	0
permeavel	chata	10	20	60	2	3	0
permeavel	chata	10	20	60	3	3	13
permeavel	chata	10	20	60	4	3	37
permeavel	chata	10	20	60	5	3	41
permeavel	chata	10	20	60	6	3	42
permeavel	chata	10	20	60	7	3	42
permeavel	chata	10	20	120	1	3	0
permeavel	chata	10	20	120	2	3	0
permeavel	chata	10	20	120	3	3	9
permeavel	chata	10	20	120	4	3	31
permeavel	chata	10	20	120	5	3	40
permeavel	chata	10	20	120	6	3	41
permeavel	chata	10	20	120	7	3	41
permeavel	chata	10	20	240	1	3	0
permeavel	chata	10	20	240	2	3	0
permeavel	chata	10	20	240	3	3	0
permeavel	chata	10	20	240	4	3	11
permeavel	chata	10	20	240	5	3	34
permeavel	chata	10	20	240	6	3	37
permeavel	chata	10	20	240	7	3	41
permeavel	chata	25	0	0	1	3	5
permeavel	chata	25	0	0	2	3	30
permeavel	chata	25	0	0	3	3	35
permeavel	chata	25	0	0	4	3	35
permeavel	chata	25	0	0	5	3	35
permeavel	chata	25	0	0	6	3	35
permeavel	chata	25	0	0	7	3	35
permeavel	chata	25	0	30	1	3	0
permeavel	chata	25	0	30	2	3	0
permeavel	chata	25	0	30	3	3	3
permeavel	chata	25	0	30	4	3	31
permeavel	chata	25	0	30	5	3	37
permeavel	chata	25	0	30	6	3	39
permeavel	chata	25	0	30	7	3	39
permeavel	chata	25	0	60	1	3	0
permeavel	chata	25	0	60	2	3	0
permeavel	chata	25	0	60	3	3	7
permeavel	chata	25	0	60	4	3	40
permeavel	chata	25	0	60	5	3	41
permeavel	chata	25	0	60	6	3	43
permeavel	chata	25	0	60	7	3	43
permeavel	chata	25	0	120	1	3	0
permeavel	chata	25	0	120	2	3	0
permeavel	chata	25	0	120	3	3	0
permeavel	chata	25	0	120	4	3	32
permeavel	chata	25	0	120	5	3	33
permeavel	chata	25	0	120	6	3	33
permeavel	chata	25	0	120	7	3	34
permeavel	chata	25	0	240	1	3	0
permeavel	chata	25	0	240	2	3	0
permeavel	chata	25	0	240	3	3	0
permeavel	chata	25	0	240	4	3	0
permeavel	chata	25	0	240	5	3	1
permeavel	chata	25	0	240	6	3	15
permeavel	chata	25	0	240	7	3	21
permeavel	chata	25	10	0	1	3	8
permeavel	chata	25	10	0	2	3	31
permeavel	chata	25	10	0	3	3	33
permeavel	chata	25	10	0	4	3	34
permeavel	chata	25	10	0	5	3	35
permeavel	chata	25	10	0	6	3	35
permeavel	chata	25	10	0	7	3	35
permeavel	chata	25	10	30	1	3	0
permeavel	chata	25	10	30	2	3	0
permeavel	chata	25	10	30	3	3	3
permeavel	chata	25	10	30	4	3	38
permeavel	chata	25	10	30	5	3	42
permeavel	chata	25	10	30	6	3	43
permeavel	chata	25	10	30	7	3	43
permeavel	chata	25	10	60	1	3	0
permeavel	chata	25	10	60	2	3	0
permeavel	chata	25	10	60	3	3	8
permeavel	chata	25	10	60	4	3	35
permeavel	chata	25	10	60	5	3	36
permeavel	chata	25	10	60	6	3	37
permeavel	chata	25	10	60	7	3	37
permeavel	chata	25	10	120	1	3	0
permeavel	chata	25	10	120	2	3	0
permeavel	chata	25	10	120	3	3	2
permeavel	chata	25	10	120	4	3	26
permeavel	chata	25	10	120	5	3	28
permeavel	chata	25	10	120	6	3	29
permeavel	chata	25	10	120	7	3	30
permeavel	chata	25	10	240	1	3	0
permeavel	chata	25	10	240	2	3	0
permeavel	chata	25	10	240	3	3	0
permeavel	chata	25	10	240	4	3	0
permeavel	chata	25	10	240	5	3	4
permeavel	chata	25	10	240	6	3	8
permeavel	chata	25	10	240	7	3	12
permeavel	chata	25	20	0	1	3	9
permeavel	chata	25	20	0	2	3	30
permeavel	chata	25	20	0	3	3	37
permeavel	chata	25	20	0	4	3	38
permeavel	chata	25	20	0	5	3	38
permeavel	chata	25	20	0	6	3	39
permeavel	chata	25	20	0	7	3	39
permeavel	chata	25	20	30	1	3	0
permeavel	chata	25	20	30	2	3	0
permeavel	chata	25	20	30	3	3	3
permeavel	chata	25	20	30	4	3	27
permeavel	chata	25	20	30	5	3	37
permeavel	chata	25	20	30	6	3	40
permeavel	chata	25	20	30	7	3	41
permeavel	chata	25	20	60	1	3	0
permeavel	chata	25	20	60	2	3	0
permeavel	chata	25	20	60	3	3	1
permeavel	chata	25	20	60	4	3	35
permeavel	chata	25	20	60	5	3	39
permeavel	chata	25	20	60	6	3	41
permeavel	chata	25	20	60	7	3	41
permeavel	chata	25	20	120	1	3	0
permeavel	chata	25	20	120	2	3	0
permeavel	chata	25	20	120	3	3	0
permeavel	chata	25	20	120	4	3	34
permeavel	chata	25	20	120	5	3	35
permeavel	chata	25	20	120	6	3	36
permeavel	chata	25	20	120	7	3	36
permeavel	chata	25	20	240	1	3	0
permeavel	chata	25	20	240	2	3	0
permeavel	chata	25	20	240	3	3	0
permeavel	chata	25	20	240	4	3	0
permeavel	chata	25	20	240	5	3	6
permeavel	chata	25	20	240	6	3	9
permeavel	chata	25	20	240	7	3	12
permeavel	redonda	10	0	0	1	3	0
permeavel	redonda	10	0	0	2	3	30
permeavel	redonda	10	0	0	3	3	34
permeavel	redonda	10	0	0	4	3	35
permeavel	redonda	10	0	0	5	3	35
permeavel	redonda	10	0	0	6	3	35
permeavel	redonda	10	0	0	7	3	35
permeavel	redonda	10	0	30	1	3	0
permeavel	redonda	10	0	30	2	3	0
permeavel	redonda	10	0	30	3	3	3
permeavel	redonda	10	0	30	4	3	43
permeavel	redonda	10	0	30	5	3	46
permeavel	redonda	10	0	30	6	3	46
permeavel	redonda	10	0	30	7	3	46
permeavel	redonda	10	0	60	1	3	0
permeavel	redonda	10	0	60	2	3	0
permeavel	redonda	10	0	60	3	3	6
permeavel	redonda	10	0	60	4	3	41
permeavel	redonda	10	0	60	5	3	42
permeavel	redonda	10	0	60	6	3	44
permeavel	redonda	10	0	60	7	3	43
permeavel	redonda	10	0	120	1	3	0
permeavel	redonda	10	0	120	2	3	0
permeavel	redonda	10	0	120	3	3	2
permeavel	redonda	10	0	120	4	3	31
permeavel	redonda	10	0	120	5	3	42
permeavel	redonda	10	0	120	6	3	42
permeavel	redonda	10	0	120	7	3	42
permeavel	redonda	10	0	240	1	3	0
permeavel	redonda	10	0	240	2	3	0
permeavel	redonda	10	0	240	3	3	0
permeavel	redonda	10	0	240	4	3	0
permeavel	redonda	10	0	240	5	3	26
permeavel	redonda	10	0	240	6	3	35
permeavel	redonda	10	0	240	7	3	38
permeavel	redonda	10	10	0	1	3	19
permeavel	redonda	10	10	0	2	3	39
permeavel	redonda	10	10	0	3	3	42
permeavel	redonda	10	10	0	4	3	42
permeavel	redonda	10	10	0	5	3	42
permeavel	redonda	10	10	0	6	3	42
permeavel	redonda	10	10	0	7	3	42
permeavel	redonda	10	10	30	1	3	0
permeavel	redonda	10	10	30	2	3	0
permeavel	redonda	10	10	30	3	3	1
permeavel	redonda	10	10	30	4	3	32
permeavel	redonda	10	10	30	5	3	39
permeavel	redonda	10	10	30	6	3	39
permeavel	redonda	10	10	30	7	3	41
permeavel	redonda	10	10	60	1	3	0
permeavel	redonda	10	10	60	2	3	0
permeavel	redonda	10	10	60	3	3	0
permeavel	redonda	10	10	60	4	3	32
permeavel	redonda	10	10	60	5	3	37
permeavel	redonda	10	10	60	6	3	39
permeavel	redonda	10	10	60	7	3	40
permeavel	redonda	10	10	120	1	3	0
permeavel	redonda	10	10	120	2	3	0
permeavel	redonda	10	10	120	3	3	0
permeavel	redonda	10	10	120	4	3	37
permeavel	redonda	10	10	120	5	3	45
permeavel	redonda	10	10	120	6	3	47
permeavel	redonda	10	10	120	7	3	47
permeavel	redonda	10	10	240	1	3	0
permeavel	redonda	10	10	240	2	3	0
permeavel	redonda	10	10	240	3	3	0
permeavel	redonda	10	10	240	4	3	0
permeavel	redonda	10	10	240	5	3	8
permeavel	redonda	10	10	240	6	3	33
permeavel	redonda	10	10	240	7	3	43
permeavel	redonda	10	20	0	1	3	6
permeavel	redonda	10	20	0	2	3	29
permeavel	redonda	10	20	0	3	3	32
permeavel	redonda	10	20	0	4	3	32
permeavel	redonda	10	20	0	5	3	32
permeavel	redonda	10	20	0	6	3	32
permeavel	redonda	10	20	0	7	3	32
permeavel	redonda	10	20	30	1	3	0
permeavel	redonda	10	20	30	2	3	0
permeavel	redonda	10	20	30	3	3	2
permeavel	redonda	10	20	30	4	3	40
permeavel	redonda	10	20	30	5	3	46
permeavel	redonda	10	20	30	6	3	46
permeavel	redonda	10	20	30	7	3	46
permeavel	redonda	10	20	60	1	3	0
permeavel	redonda	10	20	60	2	3	0
permeavel	redonda	10	20	60	3	3	10
permeavel	redonda	10	20	60	4	3	42
permeavel	redonda	10	20	60	5	3	43
permeavel	redonda	10	20	60	6	3	44
permeavel	redonda	10	20	60	7	3	44
permeavel	redonda	10	20	120	1	3	0
permeavel	redonda	10	20	120	2	3	0
permeavel	redonda	10	20	120	3	3	0
permeavel	redonda	10	20	120	4	3	31
permeavel	redonda	10	20	120	5	3	39
permeavel	redonda	10	20	120	6	3	39
permeavel	redonda	10	20	120	7	3	39
permeavel	redonda	10	20	240	1	3	0
permeavel	redonda	10	20	240	2	3	0
permeavel	redonda	10	20	240	3	3	0
permeavel	redonda	10	20	240	4	3	0
permeavel	redonda	10	20	240	5	3	0
permeavel	redonda	10	20	240	6	3	4
permeavel	redonda	10	20	240	7	3	39
permeavel	redonda	25	0	0	1	3	0
permeavel	redonda	25	0	0	2	3	30
permeavel	redonda	25	0	0	3	3	34
permeavel	redonda	25	0	0	4	3	35
permeavel	redonda	25	0	0	5	3	35
permeavel	redonda	25	0	0	6	3	35
permeavel	redonda	25	0	0	7	3	35
permeavel	redonda	25	0	30	1	3	0
permeavel	redonda	25	0	30	2	3	0
permeavel	redonda	25	0	30	3	3	4
permeavel	redonda	25	0	30	4	3	34
permeavel	redonda	25	0	30	5	3	44
permeavel	redonda	25	0	30	6	3	45
permeavel	redonda	25	0	30	7	3	45
permeavel	redonda	25	0	60	1	3	0
permeavel	redonda	25	0	60	2	3	0
permeavel	redonda	25	0	60	3	3	0
permeavel	redonda	25	0	60	4	3	26
permeavel	redonda	25	0	60	5	3	44
permeavel	redonda	25	0	60	6	3	45
permeavel	redonda	25	0	60	7	3	47
permeavel	redonda	25	0	120	1	3	0
permeavel	redonda	25	0	120	2	3	0
permeavel	redonda	25	0	120	3	3	0
permeavel	redonda	25	0	120	4	3	22
permeavel	redonda	25	0	120	5	3	23
permeavel	redonda	25	0	120	6	3	26
permeavel	redonda	25	0	120	7	3	27
permeavel	redonda	25	0	240	1	3	0
permeavel	redonda	25	0	240	2	3	0
permeavel	redonda	25	0	240	3	3	0
permeavel	redonda	25	0	240	4	3	0
permeavel	redonda	25	0	240	5	3	2
permeavel	redonda	25	0	240	6	3	10
permeavel	redonda	25	0	240	7	3	16
permeavel	redonda	25	10	0	1	3	19
permeavel	redonda	25	10	0	2	3	39
permeavel	redonda	25	10	0	3	3	42
permeavel	redonda	25	10	0	4	3	42
permeavel	redonda	25	10	0	5	3	42
permeavel	redonda	25	10	0	6	3	42
permeavel	redonda	25	10	0	7	3	42
permeavel	redonda	25	10	30	1	3	0
permeavel	redonda	25	10	30	2	3	0
permeavel	redonda	25	10	30	3	3	12
permeavel	redonda	25	10	30	4	3	36
permeavel	redonda	25	10	30	5	3	47
permeavel	redonda	25	10	30	6	3	47
permeavel	redonda	25	10	30	7	3	47
permeavel	redonda	25	10	60	1	3	0
permeavel	redonda	25	10	60	2	3	0
permeavel	redonda	25	10	60	3	3	3
permeavel	redonda	25	10	60	4	3	40
permeavel	redonda	25	10	60	5	3	45
permeavel	redonda	25	10	60	6	3	45
permeavel	redonda	25	10	60	7	3	46
permeavel	redonda	25	10	120	1	3	0
permeavel	redonda	25	10	120	2	3	0
permeavel	redonda	25	10	120	3	3	1
permeavel	redonda	25	10	120	4	3	38
permeavel	redonda	25	10	120	5	3	40
permeavel	redonda	25	10	120	6	3	40
permeavel	redonda	25	10	120	7	3	40
permeavel	redonda	25	10	240	1	3	0
permeavel	redonda	25	10	240	2	3	0
permeavel	redonda	25	10	240	3	3	0
permeavel	redonda	25	10	240	4	3	0
permeavel	redonda	25	10	240	5	3	2
permeavel	redonda	25	10	240	6	3	16
permeavel	redonda	25	10	240	7	3	22
permeavel	redonda	25	20	0	1	3	6
permeavel	redonda	25	20	0	2	3	29
permeavel	redonda	25	20	0	3	3	32
permeavel	redonda	25	20	0	4	3	32
permeavel	redonda	25	20	0	5	3	32
permeavel	redonda	25	20	0	6	3	32
permeavel	redonda	25	20	0	7	3	32
permeavel	redonda	25	20	30	1	3	0
permeavel	redonda	25	20	30	2	3	0
permeavel	redonda	25	20	30	3	3	0
permeavel	redonda	25	20	30	4	3	34
permeavel	redonda	25	20	30	5	3	42
permeavel	redonda	25	20	30	6	3	44
permeavel	redonda	25	20	30	7	3	44
permeavel	redonda	25	20	60	1	3	0
permeavel	redonda	25	20	60	2	3	0
permeavel	redonda	25	20	60	3	3	0
permeavel	redonda	25	20	60	4	3	34
permeavel	redonda	25	20	60	5	3	40
permeavel	redonda	25	20	60	6	3	40
permeavel	redonda	25	20	60	7	3	40
permeavel	redonda	25	20	120	1	3	0
permeavel	redonda	25	20	120	2	3	0
permeavel	redonda	25	20	120	3	3	0
permeavel	redonda	25	20	120	4	3	21
permeavel	redonda	25	20	120	5	3	35
permeavel	redonda	25	20	120	6	3	36
permeavel	redonda	25	20	120	7	3	37
permeavel	redonda	25	20	240	1	3	0
permeavel	redonda	25	20	240	2	3	0
permeavel	redonda	25	20	240	3	3	0
permeavel	redonda	25	20	240	4	3	0
permeavel	redonda	25	20	240	5	3	2
permeavel	redonda	25	20	240	6	3	8
permeavel	redonda	25	20	240	7	3	12
vacuo	chata	10	0	0	1	4	6
vacuo	chata	10	0	0	2	4	31
vacuo	chata	10	0	0	3	4	35
vacuo	chata	10	0	0	4	4	36
vacuo	chata	10	0	0	5	4	36
vacuo	chata	10	0	0	6	4	36
vacuo	chata	10	0	0	7	4	36
vacuo	chata	10	0	30	1	4	0
vacuo	chata	10	0	30	2	4	0
vacuo	chata	10	0	30	3	4	19
vacuo	chata	10	0	30	4	4	41
vacuo	chata	10	0	30	5	4	42
vacuo	chata	10	0	30	6	4	44
vacuo	chata	10	0	30	7	4	44
vacuo	chata	10	0	60	1	4	0
vacuo	chata	10	0	60	2	4	0
vacuo	chata	10	0	60	3	4	12
vacuo	chata	10	0	60	4	4	44
vacuo	chata	10	0	60	5	4	46
vacuo	chata	10	0	60	6	4	46
vacuo	chata	10	0	60	7	4	46
vacuo	chata	10	0	120	1	4	0
vacuo	chata	10	0	120	2	4	0
vacuo	chata	10	0	120	3	4	12
vacuo	chata	10	0	120	4	4	43
vacuo	chata	10	0	120	5	4	44
vacuo	chata	10	0	120	6	4	44
vacuo	chata	10	0	120	7	4	44
vacuo	chata	10	0	240	1	4	0
vacuo	chata	10	0	240	2	4	0
